OBJECTID_1,OBJECTID,PadID,nnes_9m,nnes_15m,nnes_21m,nnes_27m,nnes_33m,nnes_39m,nnes_45m,nnes_51m,nnes_57m,nnes_63m,nnes_69m,nnes_75m,nnes_81m,nnes_87m,nnes_93m,nnes_99m,nnes_105m,nnes_111m,nnes_117m,nnes_123m,nnes_130m,nnes_150m,nnes_170m,nnes_190m,nnes_210m,nnes_230m,nnes_250m,nnes_270m,nnes_290m,nnes_310m,nnes_330m,nnes_350m,nnes_370m,nnes_390m,nnes_410m,nnes_430m,nnes_450m,nnes_470m,nnes_530m,nnes_570m,nnes_610m,nnes_650m,nnes_690m,nnes_730m,nnes_770m,nnes_810m,nnes_850m,nnes_890m,nnes_930m,nnes_970m,nnes_1010m,nnes_1110m,nnes_1290m,nnes_1470m,nnes_1650m,nnes_1830m,nnes_2010m,nnes_2190m,nnes_2370m,nnes_2550m,nnes_2730m,nnes_2910m,nnes_3090m,nnes_3270m,nnes_3450m,nnes_3630m,nnes_3810m,nnes_3990m,nnes_4170m,nnes_4350m,nnes_4530m,nnes_4710m,nnes_4890m,nnes_5070m
297,297,NYK199C,-0.881005168,-0.906139314,-0.913796842,-0.9174909,-0.921325028,-0.930076897,-0.942957222,-0.959203959,-0.973354161,-0.983336151,-0.990245581,-0.994853973,-0.997697055,-0.999091208,-0.99966675,-0.999864399,-0.999906123,-0.999856114,-0.99969238,-0.999325156,-0.991838813,-0.982508719,-0.971589386,-0.950349808,-0.931899607,-0.921557844,-0.918187499,-0.918582916,-0.918092132,-0.914101183,-0.907120407,-0.898593485,-0.887474179,-0.874348879,-0.858687103,-0.83987391,-0.818137527,-0.794632435,-0.711809754,-0.652922094,-0.600232363,-0.553751409,-0.511112332,-0.473698497,-0.444770157,-0.423128843,-0.40507558,-0.385711908,-0.363626301,-0.342619002,-0.324488997,-0.270435721,-0.15783,0.002936987,0.212488368,0.310048103,0.253852904,0.109736398,-0.042714622,-0.128675714,-0.152671233,-0.13475582,-0.079426378,-0.024927808,0.003042844,-0.001122864,-0.008073155,-0.011618742,-0.016774496,-0.016650058,-0.029407466,-0.055132229,-0.089983329,-0.123394527
298,298,RDM21C,0.584775031,0.514483869,0.533973813,0.538775921,0.543991029,0.544803977,0.549154282,0.551386714,0.552110076,0.552504241,0.553296089,0.554115236,0.553296685,0.552133143,0.550272346,0.547351956,0.543324053,0.538687944,0.532651424,0.524077296,0.502980232,0.457678348,0.417326063,0.379528344,0.339242429,0.298512876,0.261779964,0.23072578,0.204091713,0.178439587,0.154975682,0.125289202,0.094533846,0.064309448,0.034647595,0.007414901,-0.016001407,-0.035423648,-0.070798397,-0.082581215,-0.098413087,-0.128232628,-0.171450868,-0.22150366,-0.27753675,-0.335231036,-0.388961971,-0.437156767,-0.47872293,-0.512688994,-0.538160205,-0.550041199,-0.574602485,-0.610663891,-0.639087379,-0.690558076,-0.762343943,-0.836200655,-0.893867493,-0.931762099,-0.954595029,-0.968329072,-0.977337718,-0.982862234,-0.985627651,-0.986245573,-0.985978305,-0.986457467,-0.987198353,-0.987976491,-0.988901854,-0.99015671,-0.99134618,-0.992070079
299,299,RDM22C,0.698561013,0.664497077,0.673587143,0.660713077,0.654373288,0.646673143,0.641856432,0.640015721,0.639744341,0.636979282,0.630430639,0.62619555,0.620927274,0.617463291,0.615335226,0.613434911,0.612715006,0.613370359,0.614033699,0.613105357,0.597823262,0.586471438,0.565856218,0.529030025,0.491340071,0.452086598,0.411238879,0.368793756,0.327080756,0.287995756,0.252661139,0.219950765,0.189156666,0.160901591,0.128493652,0.096328296,0.064888068,0.033412587,-0.045634542,-0.078107975,-0.096974947,-0.113084048,-0.139248252,-0.183531344,-0.24143301,-0.304786921,-0.367293417,-0.423135549,-0.470815986,-0.511197567,-0.545860171,-0.587542355,-0.634290755,-0.665716112,-0.688448906,-0.728453159,-0.786727786,-0.852627754,-0.902995229,-0.937920511,-0.95837456,-0.970339656,-0.978768408,-0.984338224,-0.986492932,-0.987100124,-0.986475885,-0.986736417,-0.987680972,-0.988561928,-0.989815712,-0.991215825,-0.992417812,-0.993223906
300,300,RDM23C,0.250931323,0.386592507,0.426362842,0.434056103,0.457408041,0.480309218,0.520681739,0.541150331,0.548115134,0.541293085,0.530034184,0.52040714,0.512629628,0.507932127,0.505222976,0.504976869,0.506305456,0.509675741,0.513201058,0.518268406,0.524348557,0.534085929,0.540510416,0.536499679,0.517354429,0.492043436,0.460817903,0.426338464,0.390476763,0.354612976,0.320095807,0.28796947,0.257282525,0.226730913,0.19540669,0.163542628,0.131830782,0.095593087,-0.012152524,-0.071845956,-0.113413312,-0.141636431,-0.16583547,-0.199193612,-0.249451891,-0.310816646,-0.374083638,-0.432570904,-0.482384831,-0.524317324,-0.561510921,-0.615795195,-0.688966811,-0.715806782,-0.734499037,-0.765894234,-0.812502205,-0.869151175,-0.912516117,-0.944228828,-0.96248734,-0.972696304,-0.980491757,-0.985310078,-0.987280607,-0.987876356,-0.987266481,-0.9872756,-0.988185763,-0.989308655,-0.990814507,-0.992323756,-0.993505299,-0.994348228
301,301,RDM24C,-0.915701568,-0.754697919,-0.603329659,-0.484774917,-0.333024085,-0.215772793,-0.117159471,-0.03928595,0.022656798,0.077297188,0.118026264,0.15240851,0.181769058,0.207463369,0.23045063,0.252244294,0.270798832,0.287551165,0.302953422,0.317705274,0.350180179,0.386994392,0.410590053,0.427093774,0.433279902,0.429248363,0.421499342,0.411038071,0.397021711,0.379129052,0.35781163,0.333535939,0.30653581,0.277427942,0.246081129,0.212716207,0.177907974,0.141997516,0.031567723,-0.041161738,-0.108438373,-0.159838587,-0.200897723,-0.237790778,-0.279182076,-0.33016929,-0.386763781,-0.443764955,-0.496139973,-0.541790128,-0.580375075,-0.644980669,-0.714100301,-0.723322868,-0.741772354,-0.76758945,-0.81163168,-0.86890763,-0.911566973,-0.943367064,-0.961789906,-0.97214812,-0.980325699,-0.985278964,-0.98772192,-0.98828584,-0.988024235,-0.988063216,-0.989021242,-0.990419209,-0.991998971,-0.993447542,-0.99458003,-0.995449305
302,302,RDM25C,0.316353977,0.500058055,0.355472416,0.254659712,0.19860363,0.160282448,0.127520636,0.079175636,0.038714658,0.012486761,0.021213045,0.041425444,0.063882604,0.087950088,0.108469896,0.127286285,0.144095734,0.1585273,0.171442643,0.181677863,0.175162047,0.193974778,0.216692969,0.241966039,0.270387977,0.300926894,0.326652646,0.341440111,0.349594533,0.352761567,0.351261497,0.343007147,0.327769428,0.308089018,0.284411669,0.256546348,0.226032361,0.193513766,0.087985471,0.013435349,-0.058680572,-0.125170693,-0.185737222,-0.241445735,-0.292215198,-0.340089172,-0.390766054,-0.444801748,-0.498749316,-0.548526049,-0.591598511,-0.661222756,-0.756255448,-0.767824292,-0.780027807,-0.802419662,-0.840173125,-0.884562194,-0.921427011,-0.949281573,-0.966123223,-0.975235939,-0.981995821,-0.986414194,-0.988641977,-0.989075422,-0.989030361,-0.988928378,-0.989724278,-0.991322041,-0.993013382,-0.994453371,-0.995577276,-0.996401668
303,303,RDM26C,0.45630607,0.249782041,0.1866768,0.173851624,0.211176068,0.223889798,0.229630202,0.231449977,0.235415459,0.236740887,0.237536266,0.233458817,0.22780776,0.221134439,0.211427048,0.200331777,0.189144969,0.17571646,0.161291957,0.14727816,0.13488245,0.135782942,0.145971835,0.163794994,0.187313393,0.212251186,0.23259747,0.24687691,0.259491295,0.269004285,0.274245918,0.276066363,0.273875862,0.266237497,0.253214061,0.235273406,0.213124812,0.186613783,0.084367394,0.006564244,-0.065435506,-0.141399696,-0.212749064,-0.278801084,-0.33721301,-0.388893008,-0.434879422,-0.479307026,-0.524915457,-0.56976521,-0.612089813,-0.680580854,-0.768054724,-0.775885165,-0.782865644,-0.80365181,-0.841245413,-0.883300006,-0.920520604,-0.948382556,-0.965530157,-0.974865615,-0.981560946,-0.986395061,-0.988764763,-0.989487171,-0.989682436,-0.98977983,-0.990639746,-0.99229002,-0.994024634,-0.99542284,-0.996481657,-0.997238696
304,304,RDM27C,0.110461764,0.158511057,0.159653604,0.170933858,0.171976298,0.177474156,0.186504871,0.198995009,0.205648229,0.208609313,0.212218568,0.214485899,0.215608656,0.217455402,0.216386184,0.215220317,0.213582739,0.211358771,0.209643319,0.208779067,0.201085493,0.187241718,0.160285041,0.125411958,0.106156133,0.095655032,0.08753185,0.075262986,0.065228522,0.059145872,0.059623532,0.064530954,0.071973421,0.079524055,0.084374517,0.086388215,0.085144691,0.078415543,0.022353845,-0.04568813,-0.122616321,-0.205754623,-0.282970667,-0.35684678,-0.42223841,-0.478052109,-0.523457229,-0.558965266,-0.590107977,-0.617425561,-0.646547854,-0.698605895,-0.77432996,-0.78493613,-0.785366714,-0.805529296,-0.842530251,-0.88209492,-0.919618368,-0.947578073,-0.964903593,-0.974388719,-0.98105377,-0.986298621,-0.988954306,-0.989972711,-0.990274072,-0.990635693,-0.991583526,-0.993174613,-0.994934797,-0.99629724,-0.997273266,-0.997945786
305,305,RDM28C,0.383072227,0.342470735,0.333948106,0.333253592,0.331031084,0.324982136,0.316289276,0.316885442,0.318950385,0.321202815,0.321447343,0.316729158,0.309927076,0.301561177,0.288934886,0.276624292,0.263818324,0.250788212,0.238315046,0.226403251,0.220239848,0.195233181,0.171409771,0.145892337,0.118417136,0.087635398,0.050622903,0.02364311,0.000844629,-0.016432889,-0.029744679,-0.042291336,-0.051302228,-0.055810675,-0.057303645,-0.057095367,-0.056385074,-0.054735623,-0.066955417,-0.106959775,-0.167505503,-0.242721498,-0.320827544,-0.390430033,-0.451058269,-0.504129231,-0.549318254,-0.586296856,-0.617439449,-0.642586887,-0.664675951,-0.714583814,-0.776701272,-0.791701496,-0.789081991,-0.808371484,-0.84316355,-0.881749392,-0.918799937,-0.946980357,-0.964220881,-0.973764718,-0.980562687,-0.986144483,-0.989130974,-0.990437329,-0.990854144,-0.991450846,-0.992513657,-0.994005799,-0.995762408,-0.997071147,-0.997956455,-0.998536646
306,306,RDM29C,0.189915851,0.396100491,0.361773491,0.345197827,0.325582981,0.312178254,0.304343879,0.290166527,0.281304806,0.274453431,0.263444155,0.248007908,0.232895434,0.219948903,0.207929105,0.200423568,0.191311702,0.180387288,0.169818401,0.160582498,0.138149142,0.114813872,0.090760715,0.074787728,0.057699952,0.036832258,0.01141014,-0.017665334,-0.043912027,-0.074482217,-0.106966883,-0.135666966,-0.162451163,-0.184539035,-0.205616742,-0.224855393,-0.242192045,-0.255714595,-0.28253293,-0.297142297,-0.322575241,-0.364630401,-0.416302472,-0.466093242,-0.509837747,-0.547398627,-0.58215642,-0.614254415,-0.64331913,-0.668738782,-0.690608621,-0.725875258,-0.778873503,-0.794422925,-0.794949174,-0.811577916,-0.843564808,-0.88140583,-0.917841613,-0.946327507,-0.963604808,-0.97302866,-0.980102003,-0.985932529,-0.989286005,-0.990692914,-0.991403162,-0.992213845,-0.993406773,-0.994812787,-0.996471167,-0.997751594,-0.998542905,-0.99902308
307,307,RDM30C,0.263082802,-0.169421777,-0.207682595,-0.254700065,-0.275570214,-0.291293889,-0.270487607,-0.243887022,-0.222022548,-0.210099757,-0.201858938,-0.195561707,-0.181604236,-0.172573283,-0.164268196,-0.153667375,-0.140674129,-0.131350756,-0.120914608,-0.113098972,-0.07081528,-0.057533812,-0.048613604,-0.045484733,-0.050000943,-0.064124338,-0.085803166,-0.1111212,-0.133667126,-0.159642309,-0.186421007,-0.212351143,-0.24276568,-0.270232111,-0.295482486,-0.318928003,-0.341511816,-0.363595873,-0.41282019,-0.434586972,-0.454426438,-0.474651694,-0.501558125,-0.53015852,-0.5578686,-0.585610628,-0.610722184,-0.635478318,-0.660158813,-0.683189929,-0.703591168,-0.736511111,-0.78156805,-0.794842541,-0.802340448,-0.814693272,-0.843351722,-0.881205261,-0.917139769,-0.945758164,-0.962901771,-0.972189426,-0.979634047,-0.985677898,-0.989378631,-0.991055846,-0.99199295,-0.99294287,-0.994254768,-0.995575905,-0.997097909,-0.998335302,-0.999024868,-0.999403
308,308,RDM20C,0.832071185,0.736767292,0.719838381,0.722625494,0.724171996,0.7334553,0.736545622,0.73250097,0.726286113,0.722355604,0.714490891,0.702932298,0.691918612,0.679139614,0.666563213,0.651673496,0.635505021,0.61906004,0.602575123,0.586236,0.571721196,0.522793591,0.477812946,0.437770575,0.399740368,0.363209367,0.328171909,0.300637901,0.278187633,0.26257351,0.24352029,0.230507016,0.219125733,0.211173728,0.205038056,0.200486869,0.197221979,0.194601804,0.17273885,0.136685207,0.085013799,0.020141106,-0.053427432,-0.130648047,-0.209895089,-0.288839489,-0.363302439,-0.4301489,-0.490002602,-0.542420805,-0.590986907,-0.70113796,-0.839046001,-0.891646028,-0.900837719,-0.921456397,-0.934838533,-0.944976687,-0.959425807,-0.972719908,-0.982628107,-0.988080025,-0.99032104,-0.991252363,-0.991811633,-0.992375374,-0.992625296,-0.992881894,-0.993319333,-0.994595706,-0.996167362,-0.997421384,-0.998324335,-0.998754263
309,309,RDM19C,0.679047227,0.662136972,0.643402696,0.626177549,0.614686489,0.608948469,0.588739395,0.575983822,0.55567205,0.5361588,0.518585026,0.504202724,0.488450974,0.473127902,0.457519352,0.441926152,0.427453548,0.414006352,0.402127236,0.391912431,0.393787682,0.359717309,0.32937476,0.302439868,0.279943675,0.265572369,0.256718248,0.251266181,0.246823311,0.247622177,0.249216378,0.258063912,0.268764287,0.279527515,0.28732419,0.29131487,0.291777372,0.286616862,0.234019816,0.17899859,0.115540951,0.047402404,-0.023763955,-0.100198083,-0.178869337,-0.256609708,-0.329758555,-0.39604947,-0.456937939,-0.512496114,-0.568828106,-0.684702635,-0.824235618,-0.868943393,-0.873446643,-0.896505177,-0.916208386,-0.930809081,-0.951200545,-0.967302501,-0.978608191,-0.985362768,-0.98818177,-0.989901841,-0.990797818,-0.991329432,-0.991523683,-0.991570592,-0.991990387,-0.993428767,-0.995114982,-0.996522784,-0.997533381,-0.998091698
310,310,RDM18C,-0.659817398,-0.560495079,-0.519380033,-0.495469958,-0.473954409,-0.452830553,-0.431187779,-0.403835744,-0.377245724,-0.352548271,-0.32770592,-0.305704623,-0.283912897,-0.262603879,-0.243078604,-0.224130049,-0.206371471,-0.187549219,-0.167507142,-0.146073967,-0.1135616,-0.042918283,0.026195303,0.085581541,0.142584667,0.192576393,0.236392483,0.274729431,0.309713513,0.338081062,0.360091239,0.371779621,0.380465388,0.381120801,0.37498644,0.363260031,0.347117007,0.326732188,0.241669923,0.178423166,0.114020653,0.045584764,-0.023400944,-0.090637729,-0.155354664,-0.218165115,-0.281165928,-0.346660376,-0.41487211,-0.481822103,-0.544661045,-0.666894615,-0.817928135,-0.864292979,-0.8757599,-0.898854136,-0.918439269,-0.933505237,-0.952739179,-0.968132675,-0.978976965,-0.985586643,-0.988401771,-0.989802182,-0.990451217,-0.990779221,-0.990873873,-0.990664005,-0.990962446,-0.992452741,-0.994136631,-0.995597959,-0.996709108,-0.997339725
311,311,RDM17C,-0.20604533,-0.329415947,-0.360716611,-0.378762335,-0.366181046,-0.35737589,-0.360795319,-0.363111407,-0.362375349,-0.358793467,-0.35423553,-0.347660482,-0.335866868,-0.322142392,-0.30666697,-0.288357824,-0.268708497,-0.247854769,-0.224241123,-0.199830011,-0.181644335,-0.082922414,0.022586484,0.129004821,0.223623961,0.304000705,0.365472108,0.40934816,0.436151475,0.448908448,0.449924171,0.439969659,0.425776988,0.40669474,0.383676708,0.358186752,0.331020743,0.3032749,0.218173727,0.159826353,0.09754207,0.034822725,-0.024432048,-0.078785852,-0.129630148,-0.181978181,-0.243308246,-0.313682526,-0.386728168,-0.455682635,-0.518115282,-0.649183989,-0.807494104,-0.860543311,-0.879054129,-0.901954472,-0.920875311,-0.936251402,-0.95430249,-0.969018757,-0.979298711,-0.985706449,-0.988568008,-0.98962909,-0.990190685,-0.990236282,-0.990149558,-0.98974067,-0.989950359,-0.991383433,-0.993042588,-0.994562566,-0.995748997,-0.99644047
312,312,RDM16C,0.316310316,0.234556392,0.224882811,0.222085789,0.250917464,0.257058114,0.254763931,0.263593644,0.261866719,0.262108535,0.267524689,0.273463309,0.27870217,0.285304815,0.293392897,0.297061026,0.300729066,0.304391563,0.308892995,0.314388514,0.420581549,0.433711529,0.456353158,0.484651059,0.513236225,0.533926666,0.544261634,0.542300045,0.529737532,0.507695735,0.480015606,0.446891487,0.409861445,0.375351548,0.343114883,0.313342005,0.284138978,0.254680455,0.171290681,0.11984811,0.071967475,0.026046105,-0.017405974,-0.060303945,-0.107854597,-0.164410487,-0.229031011,-0.296984524,-0.364732087,-0.430022568,-0.49280417,-0.628341854,-0.791392565,-0.858714342,-0.882427454,-0.906323195,-0.923549831,-0.938645482,-0.95597291,-0.969943583,-0.979491651,-0.985817194,-0.988638103,-0.989410162,-0.989682376,-0.989650548,-0.989326119,-0.988790035,-0.988954484,-0.990155578,-0.991819143,-0.993422806,-0.99467212,-0.995389819
313,313,RDM15C,0.813762307,0.78779906,0.832865655,0.865485907,0.849808872,0.8442325,0.843153477,0.834961355,0.825015724,0.81600672,0.809371829,0.803096712,0.79754138,0.792448103,0.786822259,0.781922758,0.775994062,0.769448221,0.763433754,0.757437527,0.80057323,0.774389863,0.743242741,0.706400394,0.669523358,0.631168962,0.593599796,0.557316601,0.520739794,0.484523207,0.448661298,0.412983239,0.377615303,0.341738135,0.304564625,0.267573386,0.235813066,0.203837767,0.123248547,0.081940383,0.048506204,0.018694177,-0.013078468,-0.05312245,-0.105952486,-0.168475464,-0.234786525,-0.300664961,-0.364042252,-0.426294029,-0.486858428,-0.602226257,-0.755067527,-0.828557789,-0.84837842,-0.87655139,-0.900279641,-0.922506511,-0.946949542,-0.964452803,-0.975442708,-0.9828251,-0.986444771,-0.988235652,-0.988678634,-0.988724232,-0.988080978,-0.987527609,-0.987820387,-0.988793075,-0.990465879,-0.992157638,-0.99345845,-0.994208634
314,314,RDM140C,0.979603112,0.964877963,0.964727581,0.964322031,0.958472371,0.953099787,0.949221075,0.945604265,0.942090452,0.937984526,0.934311628,0.93052417,0.926734805,0.922980428,0.919442296,0.91595912,0.911792755,0.906846166,0.901079893,0.894808531,0.882762849,0.855251729,0.818099439,0.772154152,0.716630876,0.653576791,0.587579548,0.523494601,0.465282619,0.414021343,0.369766891,0.330369562,0.295244694,0.260556519,0.224110544,0.191153973,0.159307376,0.132380709,0.081596784,0.064446017,0.050366215,0.031433322,-8.04981E-05,-0.046202809,-0.102927618,-0.163892373,-0.225575745,-0.286553353,-0.348051906,-0.409396231,-0.468426466,-0.570624292,-0.732490778,-0.825142205,-0.851284981,-0.880714953,-0.904546201,-0.924700916,-0.948605716,-0.96512121,-0.975750983,-0.982966125,-0.986295164,-0.988133013,-0.988268256,-0.988045514,-0.987184227,-0.986602545,-0.986754656,-0.987477005,-0.98903209,-0.990773797,-0.992130458,-0.992860079
315,315,RDM13C,0.856437087,0.855551183,0.851344645,0.843863249,0.839629233,0.834451795,0.830087781,0.827258289,0.822958469,0.819172919,0.816403568,0.814085901,0.810140014,0.806261778,0.803213477,0.799586177,0.795775473,0.792242408,0.788695753,0.785006285,0.767150223,0.744806111,0.714529097,0.675930977,0.631487191,0.583067894,0.532955468,0.484449178,0.437553644,0.39060846,0.347641498,0.308293611,0.271769732,0.237673834,0.201330006,0.16705583,0.135512948,0.106170833,0.044890963,0.025487674,0.013987951,0.000400694,-0.02647654,-0.069772638,-0.125834644,-0.189289644,-0.256452084,-0.322008312,-0.383417547,-0.440435052,-0.492775947,-0.575869799,-0.686995029,-0.749018192,-0.767914236,-0.803565264,-0.84456116,-0.887550056,-0.925032675,-0.951799095,-0.967682242,-0.976424813,-0.982355297,-0.986358166,-0.987432122,-0.987611532,-0.986691654,-0.986416161,-0.987008393,-0.987845421,-0.98933202,-0.990933299,-0.992224813,-0.993025482
316,316,RDM12C,0.700187385,0.723013282,0.713744521,0.708625317,0.709855258,0.707130194,0.700030804,0.699688315,0.701608241,0.698562205,0.695131838,0.692310989,0.68896991,0.684733748,0.681274354,0.677578628,0.674036384,0.670362353,0.665675521,0.659978092,0.636459947,0.611894488,0.583563268,0.546552181,0.506055832,0.46444732,0.419793844,0.377300918,0.336704373,0.298016787,0.260222286,0.225491196,0.187989935,0.152936548,0.121354096,0.092189267,0.066469893,0.045947257,0.007495484,-0.000230225,-0.007346476,-0.025362069,-0.057571422,-0.102271393,-0.157224208,-0.219682589,-0.283489257,-0.345082819,-0.40298602,-0.454940319,-0.498985887,-0.581618309,-0.661299348,-0.706811368,-0.727361619,-0.764957368,-0.814682782,-0.869801283,-0.913636565,-0.944884598,-0.963183761,-0.973206401,-0.980488598,-0.985343158,-0.987015545,-0.987368464,-0.986504436,-0.986512721,-0.987303138,-0.988158762,-0.989536583,-0.991075456,-0.992306292,-0.993119717
317,317,RDM02C,0.998145223,0.993846893,0.983476877,0.981306553,0.977060258,0.97504735,0.973520517,0.970557094,0.96628058,0.962141097,0.958288908,0.953981757,0.949644864,0.945052326,0.940018952,0.934219897,0.927807152,0.920660675,0.913274407,0.90536046,0.888005018,0.852900207,0.808925629,0.755150855,0.693796992,0.625896633,0.554267228,0.481808931,0.413079232,0.352465719,0.301756442,0.26071927,0.222355664,0.189489096,0.161279961,0.134294659,0.113762945,0.098725796,0.076735482,0.073036343,0.063829064,0.039001733,-0.000270518,-0.048886985,-0.10272675,-0.157827646,-0.212471828,-0.269451112,-0.329351336,-0.390078574,-0.447767019,-0.570624292,-0.732490778,-0.825142205,-0.851284981,-0.880714953,-0.904546201,-0.924700916,-0.948605716,-0.96512121,-0.975750983,-0.982966125,-0.986295164,-0.988133013,-0.988268256,-0.988045514,-0.987184227,-0.986602545,-0.986754656,-0.987477005,-0.98903209,-0.990773797,-0.992130458,-0.992860079
318,318,RDM03C,0.977985203,0.979061842,0.978475034,0.980788529,0.983750701,0.986204207,0.986843288,0.987683296,0.987523198,0.986833394,0.985851228,0.984398186,0.98276037,0.980959475,0.978864193,0.976059735,0.97256732,0.968227923,0.963288367,0.957730055,0.940841138,0.910415947,0.868899107,0.814422607,0.745271742,0.660527468,0.565242946,0.469045848,0.379622966,0.306950837,0.246669427,0.196689963,0.160184324,0.133475736,0.112823464,0.097236678,0.086020991,0.077413186,0.066032879,0.064682983,0.054097846,0.025551312,-0.016363757,-0.062969632,-0.110961735,-0.158881813,-0.207563415,-0.259920925,-0.315790504,-0.373533428,-0.431073099,-0.542501152,-0.749521077,-0.881436586,-0.936423182,-0.953203499,-0.959635913,-0.96384418,-0.971206427,-0.978000164,-0.984159589,-0.988460779,-0.990007639,-0.98945874,-0.988519311,-0.987739325,-0.98680985,-0.986145437,-0.985635936,-0.986122847,-0.987375736,-0.989089668,-0.990464985,-0.991074383
319,319,RDM04C,0.995892823,0.999673903,0.999999225,0.999999821,0.999904037,0.999700487,0.999002337,0.998234928,0.997390926,0.99617964,0.994687498,0.99312228,0.991064489,0.988679886,0.986191094,0.983450592,0.980124235,0.976322591,0.972071886,0.967145741,0.960204899,0.935109019,0.896945,0.842184365,0.768603444,0.678299665,0.584821284,0.482347637,0.395923793,0.324559331,0.267816871,0.22575435,0.189574316,0.160811707,0.13546145,0.111151293,0.089369498,0.072779775,0.046882518,0.044140924,0.036048617,0.012373998,-0.024186311,-0.068244219,-0.116137952,-0.165518522,-0.215801194,-0.268769115,-0.325261503,-0.38499248,-0.445917338,-0.593844235,-0.783991754,-0.903598309,-0.957805574,-0.972216547,-0.974497259,-0.976475716,-0.97868073,-0.98303324,-0.987787366,-0.991034448,-0.992066503,-0.990961134,-0.989623666,-0.988965511,-0.988142192,-0.987571061,-0.987278461,-0.98781991,-0.98909235,-0.990697622,-0.99199301,-0.992609859
