OBJECTID_1,OBJECTID,PadID,tpi_9m,tpi_15m,tpi_21m,tpi_27m,tpi_33m,tpi_39m,tpi_45m,tpi_51m,tpi_57m,tpi_63m,tpi_69m,tpi_75m,tpi_81m,tpi_87m,tpi_93m,tpi_99m,tpi_105m,tpi_111m,tpi_117m,tpi_123m,tpi_130m,tpi_150m,tpi_170m,tpi_190m,tpi_210m,tpi_230m,tpi_250m,tpi_270m,tpi_290m,tpi_310m,tpi_330m,tpi_350m,tpi_370m,tpi_390m,tpi_410m,tpi_430m,tpi_450m,tpi_470m,tpi_490m,tpi_510m,tpi_530m,tpi_550m,tpi_570m,tpi_590m,tpi_610m,tpi_630m,tpi_650m,tpi_670m,tpi_690m,tpi_710m,tpi_730m,tpi_750m,tpi_770m,tpi_790m,tpi_810m,tpi_830m,tpi_850m,tpi_870m,tpi_890m,tpi_910m,tpi_930m,tpi_950m,tpi_970m,tpi_990m,tpi_1010m,tpi_1110m,tpi_1290m,tpi_1470m,tpi_1650m,tpi_1830m,tpi_2010m,tpi_2190m,tpi_2370m,tpi_2550m,tpi_2730m,tpi_2910m,tpi_3090m,tpi_3270m,tpi_3450m,tpi_3630m,tpi_3810m,tpi_3990m,tpi_4170m,tpi_4350m,tpi_4530m,tpi_4710m,tpi_4890m,tpi_5070m
159,159,ARM28C,0.006896973,0.005554199,-0.0050354,-0.038360596,-0.094818115,-0.18359375,-0.299438477,-0.418487549,-0.598571777,-0.814361572,-1.060943604,-1.304840088,-1.528930664,0,-1.919464111,-2.102325439,-2.272827148,-2.427978516,-2.583129883,-2.731048584,-2.626586914,-3.036621094,-3.332885742,-3.575012207,-3.775848389,-3.969207764,-4.149414063,-4.285217285,-4.363708496,-4.37310791,-4.326141357,-4.241546631,-4.123413086,-3.943359375,-3.710174561,-3.430450439,-3.089355469,-2.730804443,-2.339477539,-1.92666626,-1.534545898,-1.144989014,-0.764709473,-0.409210205,-0.071411133,0.23651123,0.52835083,0.79598999,1.064025879,1.310546875,1.542938232,1.748382568,1.932434082,2.101745605,2.247528076,2.369934082,2.481811523,2.582275391,2.670806885,2.744018555,2.787322998,2.813018799,2.817108154,2.806793213,2.781890869,1.783630371,1.325805664,1.438476563,2.067016602,2.728240967,3.590576172,4.882720947,6.16104126,7.282012939,8.142608643,8.731170654,9.496856689,10.42599487,11.50619507,12.55032349,13.43301392,14.12310791,14.6817627,15.06991577,15.3130188,15.46188354,15.6913147,15.91815186
160,160,ARM29C,0.010009766,0.011474609,-0.00390625,-0.059448242,-0.143249512,-0.247650146,-0.429046631,-0.647583008,-0.880828857,-1.088928223,-1.284454346,-1.464904785,-1.630828857,0,-1.899780273,-2.01776123,-2.131195068,-2.237762451,-2.352478027,-2.464935303,-2.716003418,-3.073577881,-3.347045898,-3.572387695,-3.768463135,-3.965789795,-4.160003662,-4.317596436,-4.426300049,-4.467712402,-4.443847656,-4.369262695,-4.255615234,-4.077850342,-3.855041504,-3.583496094,-3.247894287,-2.899414063,-2.520599365,-2.1222229,-1.735717773,-1.343902588,-0.961669922,-0.599151611,-0.256622314,0.055969238,0.348968506,0.617492676,0.887176514,1.137207031,1.37512207,1.584838867,1.77432251,1.9480896,2.099334717,2.228759766,2.343231201,2.443115234,2.529846191,2.603027344,2.648345947,2.67477417,2.678314209,2.66809082,2.643218994,1.783630371,1.325805664,1.438476563,2.067016602,2.728240967,3.590576172,4.882720947,6.16104126,7.282012939,8.142608643,8.731170654,9.496856689,10.42599487,11.50619507,12.55032349,13.43301392,14.12310791,14.6817627,15.06991577,15.3130188,15.46188354,15.6913147,15.91815186
161,161,ARM30C,-0.046875,-0.123809814,-0.215301514,-0.315917969,-0.467559814,-0.718444824,-0.998077393,-1.242248535,-1.463562012,-1.637298584,-1.790466309,-1.92364502,-2.038330078,0,-2.216430664,-2.297729492,-2.381286621,-2.463287354,-2.553161621,-2.640991211,-2.774658203,-3.07043457,-3.325042725,-3.539672852,-3.727661133,-3.931488037,-4.139373779,-4.313568115,-4.447906494,-4.519317627,-4.516601563,-4.449829102,-4.337097168,-4.163085938,-3.952758789,-3.686431885,-3.358795166,-3.021789551,-2.655334473,-2.270324707,-1.891082764,-1.497833252,-1.114227295,-0.746643066,-0.397979736,-0.080932617,0.214050293,0.48324585,0.754058838,1.006286621,1.249298096,1.463897705,1.658050537,1.836395264,1.993591309,2.129425049,2.247070313,2.346038818,2.430145264,2.502990723,2.550018311,2.577697754,2.581787109,2.571716309,2.547576904,1.783630371,1.325805664,1.438476563,2.067016602,2.728240967,3.590576172,4.882720947,6.16104126,7.282012939,8.142608643,8.731170654,9.496856689,10.42599487,11.50619507,12.55032349,13.43301392,14.12310791,14.6817627,15.06991577,15.3130188,15.46188354,15.6913147,15.91815186
162,162,ARM24C,-0.029663086,-0.075805664,-0.130279541,-0.199645996,-0.260681152,-0.316833496,-0.376159668,-0.443206787,-0.530609131,-0.632598877,-0.764801025,-0.932830811,-1.128082275,0,-1.586425781,-1.838592529,-2.07824707,-2.292297363,-2.494506836,-2.682159424,-2.760162354,-3.210754395,-3.590911865,-3.963684082,-4.308197021,-4.650787354,-4.93081665,-5.160736084,-5.34161377,-5.490753174,-5.591156006,-5.644683838,-5.622131348,-5.529205322,-5.364532471,-5.150848389,-4.89541626,-4.626861572,-4.327758789,-4.006225586,-3.684509277,-3.329711914,-2.954162598,-2.581970215,-2.210632324,-1.851959229,-1.490722656,-1.159790039,-0.838348389,-0.555419922,-0.292755127,-0.061126709,0.138793945,0.320037842,0.488220215,0.640014648,0.779327393,0.894775391,0.98614502,1.057769775,1.097442627,1.113647461,1.104156494,1.076416016,1.037841797,0.703308105,0.279388428,0.391052246,1.001434326,1.653381348,2.518157959,3.769744873,5.04510498,6.188018799,7.074951172,7.676849365,8.413330078,9.30947876,10.37808228,11.40768433,12.26495361,12.94342041,13.49688721,13.87963867,14.1288147,14.27319336,14.49572754,14.73220825
163,163,ARM23C,-0.032043457,-0.075531006,-0.126281738,-0.188842773,-0.242248535,-0.290893555,-0.343200684,-0.40524292,-0.486297607,-0.586730957,-0.725952148,-0.899505615,-1.101745605,0,-1.576293945,-1.826049805,-2.060577393,-2.270080566,-2.467803955,-2.647857666,-2.865234375,-3.24810791,-3.590118408,-3.923797607,-4.239501953,-4.581573486,-4.883544922,-5.144866943,-5.356750488,-5.535552979,-5.660797119,-5.734710693,-5.724304199,-5.635437012,-5.476715088,-5.277374268,-5.03414917,-4.77911377,-4.495880127,-4.185638428,-3.870819092,-3.514648438,-3.13949585,-2.769287109,-2.40045166,-2.045227051,-1.684204102,-1.347625732,-1.014465332,-0.720428467,-0.44720459,-0.207458496,-0.002502441,0.18359375,0.354675293,0.510192871,0.652252197,0.768371582,0.86038208,0.931152344,0.970092773,0.986907959,0.977142334,0.947601318,0.90725708,1.063903809,0.69241333,0.815368652,1.392028809,2.043273926,2.90637207,4.112579346,5.387512207,6.549713135,7.461608887,8.085571289,8.793518066,9.655700684,10.70965576,11.71911621,12.55142212,13.21884155,13.76452637,14.14282227,14.39761353,14.5411377,14.75622559,15.00088501
164,164,ARM21C,-0.025848389,-0.051727295,-0.081939697,-0.121490479,-0.155456543,-0.183013916,-0.217651367,-0.277618408,-0.375,-0.514343262,-0.706054688,-0.932922363,-1.167572021,0,-1.628143311,-1.861694336,-2.081054688,-2.280731201,-2.454772949,-2.599517822,-2.695159912,-2.944274902,-3.20413208,-3.480407715,-3.761657715,-4.106781006,-4.456970215,-4.783813477,-5.069610596,-5.333496094,-5.535980225,-5.661468506,-5.680389404,-5.617950439,-5.504486084,-5.352020264,-5.160430908,-4.96105957,-4.728912354,-4.4581604,-4.165618896,-3.826446533,-3.468780518,-3.108337402,-2.743713379,-2.38482666,-2.015716553,-1.65927124,-1.295257568,-0.970916748,-0.670532227,-0.407348633,-0.18661499,0.013031006,0.196136475,0.365264893,0.515533447,0.633209229,0.721282959,0.788543701,0.825012207,0.841461182,0.830047607,0.797363281,0.753570557,1.063903809,0.69241333,0.815368652,1.392028809,2.043273926,2.90637207,4.112579346,5.387512207,6.549713135,7.461608887,8.085571289,8.793518066,9.655700684,10.70965576,11.71911621,12.55142212,13.21884155,13.76452637,14.14282227,14.39761353,14.5411377,14.75622559,15.00088501
165,165,ARM10C,0.013793945,0.027038574,0.034576416,0.044433594,0.074249268,0.129425049,0.18838501,0.250640869,0.339416504,0.436004639,0.5440979,0.660675049,0.783599854,0,1.033538818,1.174591064,1.329956055,1.48651123,1.657165527,1.825744629,2.128814697,2.604797363,2.976867676,3.297058105,3.567810059,3.855987549,4.105285645,4.359893799,4.613586426,4.921325684,5.285888672,5.677276611,6.062988281,6.495269775,6.938049316,7.41607666,7.89932251,8.333221436,8.764770508,9.17755127,9.533325195,9.864105225,10.16976929,10.42803955,10.65380859,10.8336792,10.99093628,11.12271118,11.2472229,11.35635376,11.45849609,11.54592896,11.62924194,11.71151733,11.79425049,11.87600708,11.95401001,12.02172852,12.07110596,12.10739136,12.13226318,12.15390015,12.17263794,12.18481445,12.18460083,12.06088257,11.71511841,11.90209961,12.49377441,13.24551392,14.14367676,15.51416016,16.83135986,17.82925415,18.56182861,19.19683838,20.07046509,21.10873413,22.21463013,23.27819824,24.24127197,24.98828125,25.54867554,25.95010376,26.18154907,26.38574219,26.62661743,26.80178833
166,166,ARM09C,0.03414917,0.093078613,0.158660889,0.236877441,0.300292969,0.350067139,0.39263916,0.43838501,0.492767334,0.550842285,0.619018555,0.692169189,0.759796143,0,0.88394165,0.937316895,0.984466553,1.022827148,1.057067871,1.088409424,1.429870605,1.60848999,1.836883545,2.117553711,2.391418457,2.687347412,3.003295898,3.325439453,3.646697998,4.007232666,4.377624512,4.796234131,5.214080811,5.673095703,6.114074707,6.584259033,7.06362915,7.49407959,7.911376953,8.306243896,8.642028809,8.942718506,9.219665527,9.452331543,9.657318115,9.8331604,9.99710083,10.14160156,10.28311157,10.41165161,10.53250122,10.63226318,10.72711182,10.81561279,10.89282227,10.95681763,11.0071106,11.0451355,11.07556152,11.10220337,11.12380981,11.14694214,11.16809082,11.19012451,11.20355225,9.146728516,8.956481934,9.211334229,9.819000244,10.5977478,11.52423096,12.949646,14.19094849,15.1958313,15.89987183,16.54296875,17.44076538,18.48126221,19.61257935,20.75512695,21.67907715,22.40356445,22.96655273,23.37329102,23.63153076,23.80133057,24.03979492,24.23718262
167,167,ARM08C,0.079650879,0.205169678,0.343078613,0.495178223,0.615783691,0.710906982,0.774902344,0.807495117,0.810302734,0.789764404,0.750854492,0.700042725,0.643829346,0,0.526031494,0.46585083,0.407653809,0.354736328,0.304016113,0.258789063,-0.054931641,-0.144683838,-0.151733398,0.002044678,0.262084961,0.587310791,0.951538086,1.319122314,1.697753906,2.099822998,2.557250977,3.031524658,3.47467041,3.939666748,4.384552002,4.840057373,5.293121338,5.683746338,6.050109863,6.398223877,6.701782227,6.988739014,7.260894775,7.500762939,7.722473145,7.909545898,8.084014893,8.244018555,8.404296875,8.552368164,8.695281982,8.821228027,8.9324646,9.027740479,9.095733643,9.138824463,9.163085938,9.176208496,9.19052124,9.217224121,9.251281738,9.286712646,9.311218262,9.332550049,9.348999023,9.603912354,9.531433105,9.825256348,10.44052124,11.24212646,12.20806885,13.64300537,14.84957886,15.83560181,16.51345825,17.1803894,18.09503174,19.14855957,20.29541016,21.47286987,22.38735962,23.11160278,23.67297363,24.08486938,24.35403442,24.51992798,24.75619507,24.95330811
168,168,ARM07C,-0.147918701,-0.332214355,-0.522277832,-0.750396729,-0.961517334,-1.167205811,-1.338897705,-1.462585449,-1.562042236,-1.63760376,-1.704467773,-1.765808105,-1.824310303,0,-1.931793213,-1.983337402,-2.029418945,-2.069915771,-2.105133057,-2.135070801,-2.206268311,-2.227722168,-2.118438721,-1.875183105,-1.57723999,-1.239349365,-0.866973877,-0.443054199,0.039672852,0.566558838,1.097229004,1.611877441,2.098632813,2.586151123,3.0362854,3.466247559,3.863983154,4.208831787,4.52645874,4.820556641,5.076019287,5.328308105,5.576171875,5.809112549,6.038208008,6.237823486,6.417633057,6.574645996,6.730865479,6.879516602,7.028198242,7.154266357,7.250640869,7.324737549,7.375427246,7.407592773,7.428344727,7.445709229,7.465911865,7.490142822,7.513122559,7.537506104,7.564086914,7.593078613,7.622070313,9.231933594,9.390350342,9.779815674,10.36975098,11.22024536,12.27249146,13.66189575,14.80142212,15.75073242,16.43496704,17.15719604,18.05285645,19.11651611,20.31195068,21.51489258,22.39657593,23.11203003,23.67333984,24.09661865,24.3812561,24.54205322,24.76342773,24.96646118
169,169,ARM06C,0.033111572,0.136291504,0.26864624,0.424743652,0.555755615,0.659851074,0.723693848,0.745178223,0.736022949,0.703308105,0.651245117,0.58795166,0.521850586,0,0.407928467,0.363952637,0.329956055,0.308959961,0.295288086,0.29006958,0.268493652,0.266265869,0.296844482,0.404144287,0.592041016,0.860809326,1.222595215,1.653503418,2.086975098,2.533569336,2.994140625,3.462921143,3.914764404,4.373168945,4.800628662,5.221710205,5.635009766,6.000396729,6.347351074,6.673858643,6.951660156,7.230712891,7.505554199,7.760162354,7.996185303,8.21005249,8.415161133,8.594848633,8.772644043,8.930236816,9.076568604,9.194580078,9.286743164,9.361694336,9.416931152,9.468475342,9.522155762,9.575408936,9.625366211,9.667572021,9.70022583,9.723144531,9.74029541,9.758728027,9.78338623,9.231933594,9.390350342,9.779815674,10.36975098,11.22024536,12.27249146,13.66189575,14.80142212,15.75073242,16.43496704,17.15719604,18.05285645,19.11651611,20.31195068,21.51489258,22.39657593,23.11203003,23.67333984,24.09661865,24.3812561,24.54205322,24.76342773,24.96646118
170,170,ARM05C,0.042419434,0.120849609,0.210601807,0.321777344,0.417236328,0.492126465,0.542480469,0.571624756,0.597106934,0.63293457,0.686584473,0.752838135,0.821014404,0,0.921661377,0.944000244,0.943786621,0.929901123,0.901947021,0.86932373,0.741943359,0.57824707,0.470825195,0.420135498,0.41192627,0.452148438,0.550842285,0.718200684,0.925964355,1.177581787,1.476074219,1.802764893,2.147125244,2.530700684,2.917694092,3.3074646,3.710144043,4.086853027,4.478485107,4.882110596,5.246276855,5.607391357,5.941040039,6.243804932,6.534912109,6.806365967,7.062347412,7.279846191,7.478057861,7.640686035,7.784667969,7.904693604,8.015472412,8.130859375,8.24822998,8.359680176,8.4581604,8.538604736,8.607818604,8.669799805,8.715270996,8.749328613,8.771240234,8.783813477,8.790863037,9.227874756,9.423156738,9.865356445,10.35882568,11.17739868,12.24142456,13.48721313,14.6703186,15.66009521,16.44345093,17.19564819,17.996521,18.99841309,20.17880249,21.29681396,22.11050415,22.79086304,23.33319092,23.75439453,24.05319214,24.21304321,24.41195679,24.6411438
171,171,ARM04C,-0.016204834,-0.050872803,-0.081268311,-0.080566406,-0.022094727,0.08972168,0.231445313,0.375183105,0.516387939,0.634002686,0.737854004,0.819824219,0.879425049,0,0.941436768,0.955474854,0.968109131,0.977355957,0.98425293,0.989685059,0.810577393,0.696502686,0.550231934,0.399749756,0.256652832,0.113891602,0.014251709,-0.015167236,0.027923584,0.146026611,0.329772949,0.564086914,0.834777832,1.136322021,1.440673828,1.761932373,2.105102539,2.438415527,2.797668457,3.18371582,3.568237305,3.961517334,4.343719482,4.705322266,5.048461914,5.344726563,5.617462158,5.850280762,6.066741943,6.242858887,6.403106689,6.554168701,6.699890137,6.847869873,6.989990234,7.117584229,7.230438232,7.320800781,7.391357422,7.448913574,7.490997314,7.523712158,7.548309326,7.562438965,7.569091797,9.167480469,9.380249023,9.838775635,10.33044434,11.12213135,12.19064331,13.37768555,14.57611084,15.5871582,16.39196777,17.1663208,17.94534302,18.92141724,20.08740234,21.16668701,21.96078491,22.62869263,23.16021729,23.58135986,23.88327026,24.05200195,24.24291992,24.47564697
172,172,ARM03C,0.041046143,0.12310791,0.230621338,0.386444092,0.537841797,0.684295654,0.811004639,0.914123535,1.005554199,1.074157715,1.126922607,1.161743164,1.184387207,0,1.204833984,1.212677002,1.221496582,1.227416992,1.223022461,1.211425781,1.324035645,1.182373047,1.015533447,0.779846191,0.50970459,0.257995605,0.07244873,-0.03704834,-0.078918457,-0.050323486,0.054992676,0.228973389,0.432830811,0.668273926,0.918182373,1.188293457,1.478271484,1.764678955,2.076446533,2.430908203,2.797790527,3.192504883,3.604553223,3.990081787,4.355407715,4.674530029,4.966003418,5.213317871,5.443450928,5.636444092,5.819549561,5.999725342,6.170043945,6.331481934,6.477111816,6.607421875,6.724060059,6.816558838,6.890777588,6.950256348,6.988861084,7.013214111,7.031402588,7.041412354,7.047241211,7.304779053,7.400421143,7.797546387,8.306488037,9.06427002,10.09030151,11.29394531,12.51287842,13.56271362,14.37680054,15.12506104,15.88485718,16.84298706,17.980896,19.05856323,19.8538208,20.52053833,21.05471802,21.46582031,21.76254272,21.91784668,22.11816406,22.35824585
173,173,ARM02C,0.08001709,0.210754395,0.360351563,0.547637939,0.714935303,0.858886719,0.961761475,1.029815674,1.075134277,1.098236084,1.108917236,1.118774414,1.134979248,0,1.155700684,1.153320313,1.134979248,1.110809326,1.074066162,1.035339355,0.895812988,0.621368408,0.257202148,-0.141296387,-0.519256592,-0.865142822,-1.171264648,-1.413665771,-1.579528809,-1.689727783,-1.754333496,-1.76184082,-1.722930908,-1.627807617,-1.505187988,-1.363555908,-1.184539795,-0.977020264,-0.743499756,-0.472167969,-0.180999756,0.140594482,0.50491333,0.885894775,1.285339355,1.657958984,2.016845703,2.316558838,2.598144531,2.840576172,3.075012207,3.300567627,3.510009766,3.702545166,3.872894287,4.01739502,4.140350342,4.234710693,4.305603027,4.362731934,4.400939941,4.422790527,4.427734375,4.414276123,4.395355225,3.852966309,3.83404541,4.121582031,4.628570557,5.291229248,6.236206055,7.359436035,8.6065979,9.771728516,10.6619873,11.40643311,12.0916748,12.94528198,13.99865723,14.98150635,15.74755859,16.38818359,16.90264893,17.29669189,17.57925415,17.73831177,17.93826294,18.19509888
174,174,ARM01C,0.01171875,0.050354004,0.11428833,0.236114502,0.373962402,0.516021729,0.676391602,0.825012207,0.962097168,1.080841064,1.197113037,1.305114746,1.398162842,0,1.529754639,1.568939209,1.586517334,1.585754395,1.561248779,1.51272583,1.301116943,0.8203125,0.282409668,-0.232788086,-0.61416626,-0.923980713,-1.203887939,-1.450408936,-1.667633057,-1.870574951,-2.047302246,-2.181884766,-2.275390625,-2.334259033,-2.322937012,-2.263122559,-2.160430908,-2.022796631,-1.846313477,-1.648193359,-1.447265625,-1.206359863,-0.90512085,-0.565307617,-0.182342529,0.196960449,0.586425781,0.931427002,1.267913818,1.558319092,1.836700439,2.097747803,2.336578369,2.553985596,2.749206543,2.910797119,3.039123535,3.133636475,3.204498291,3.259674072,3.292022705,3.305786133,3.302276611,3.274658203,3.234680176,3.687866211,3.56552124,3.793945313,4.295715332,4.950164795,5.849334717,6.974609375,8.23348999,9.418273926,10.33746338,11.04779053,11.72021484,12.54684448,13.58068848,14.54971313,15.32427979,15.96670532,16.48529053,16.86965942,17.14181519,17.29620361,17.49822998,17.7565918
175,175,EIA10C,-0.018966675,-0.068511963,-0.127182007,-0.201339722,-0.253311157,-0.3309021,-0.426391602,-0.517410278,-0.609115601,-0.667648315,-0.68711853,-0.704269409,-0.714950562,0,-0.701217651,-0.672164917,-0.635574341,-0.603805542,-0.568588257,-0.529647827,-0.487686157,-0.307403564,-0.113677979,0.09135437,0.281921387,0.464157104,0.614028931,0.734542847,0.838531494,0.941040039,1.048461914,1.162689209,1.264465332,1.358596802,1.433364868,1.517562866,1.617492676,1.716094971,1.819213867,1.918075562,2.005157471,2.078781128,2.145050049,2.19708252,2.238525391,2.266860962,2.2865448,2.292755127,2.289077759,2.2762146,2.256484985,2.234237671,2.210845947,2.186218262,2.163314819,2.141220093,2.117660522,2.09513855,2.073043823,2.051849365,2.031799316,2.008834839,1.980194092,1.94468689,1.907333374,2.721099854,2.208755493,1.859634399,1.939086914,2.189849854,2.503173828,2.942352295,3.362106323,3.79057312,4.360534668,4.944076538,5.457794189,5.892196655,6.323974609,6.765945435,7.203826904,7.573867798,7.894363403,8.236434937,8.599060059,8.983703613,9.276702881,9.489257813
176,176,EIA09C,-0.023101807,-0.030883789,-0.036651611,-0.034423828,-0.024871826,-0.008880615,0.023040771,0.065032959,0.105957031,0.154693604,0.230499268,0.302246094,0.361328125,0,0.508178711,0.596618652,0.689697266,0.778900146,0.873657227,0.966247559,1.172119141,1.464599609,1.703079224,1.959579468,2.219924927,2.468429565,2.69380188,2.902801514,3.091720581,3.26675415,3.420883179,3.543289185,3.614517212,3.656280518,3.682678223,3.722549438,3.77355957,3.827529907,3.889587402,3.953720093,4.010040283,4.058425903,4.102523804,4.138000488,4.164871216,4.182037354,4.191574097,4.186645508,4.173171997,4.150909424,4.12336731,4.097427368,4.073699951,4.049789429,4.024856567,3.998794556,3.973983765,3.951461792,3.928283691,3.903305054,3.876281738,3.848007202,3.82182312,3.795181274,3.764328003,4.079925537,3.583755493,3.253143311,3.32144165,3.569595337,3.888702393,4.334991455,4.748123169,5.18182373,5.746170044,6.336425781,6.865783691,7.301773071,7.737747192,8.182556152,8.623352051,8.99609375,9.315093994,9.663146973,10.03173828,10.41772461,10.70805359,10.92733765
177,177,EIA08C,0.018280029,0.066925049,0.132415771,0.23236084,0.333526611,0.433776855,0.535583496,0.636657715,0.720153809,0.793762207,0.891296387,0.998138428,1.108001709,0,1.320861816,1.430938721,1.541168213,1.638427734,1.733459473,1.828796387,1.913391113,2.246505737,2.536270142,2.780593872,3.006286621,3.26348877,3.534423828,3.792800903,4.020706177,4.223861694,4.387802124,4.49559021,4.550003052,4.578552246,4.587844849,4.598739624,4.615631104,4.636260986,4.664077759,4.69859314,4.731887817,4.763244629,4.788604736,4.807800293,4.81980896,4.823822021,4.821411133,4.807922363,4.787155151,4.758987427,4.728118896,4.702255249,4.677490234,4.652389526,4.626495361,4.599609375,4.574020386,4.548568726,4.522628784,4.493759155,4.464401245,4.436889648,4.411148071,4.384735107,4.356414795,3.920471191,3.439697266,3.142883301,3.1925354,3.438873291,3.763961792,4.216461182,4.623809814,5.064956665,5.622268677,6.217895508,6.761795044,7.200561523,7.641799927,8.090011597,8.531570435,8.907287598,9.226394653,9.579406738,9.953323364,10.34063721,10.62892151,10.8550415
178,178,EIA07C,-0.016204834,-0.024688721,-0.047515869,-0.069335938,-0.084075928,-0.099182129,-0.114868164,-0.112243652,-0.123352051,-0.12612915,-0.097442627,-0.041015625,0.03012085,0,0.1875,0.274475098,0.363250732,0.448242188,0.535720825,0.621200562,0.635894775,0.933731079,1.181488037,1.415893555,1.613677979,1.821029663,2.069076538,2.331817627,2.557342529,2.742462158,2.886413574,2.989135742,3.046218872,3.07069397,3.06678772,3.049209595,3.027542114,3.010162354,2.998046875,2.992828369,2.993453979,2.999359131,3.000289917,2.996948242,2.984146118,2.966659546,2.945236206,2.917648315,2.888931274,2.857955933,2.824081421,2.794036865,2.766983032,2.740982056,2.715286255,2.687744141,2.657165527,2.623672485,2.591674805,2.562057495,2.536560059,2.511871338,2.48449707,2.456283569,2.428878784,2.431976318,1.973602295,1.717849731,1.747741699,1.991439819,2.32208252,2.779983521,3.183273315,3.63269043,4.182662964,4.782180786,5.338241577,5.782852173,6.229064941,6.681381226,7.121551514,7.500183105,7.821350098,8.17918396,8.557052612,8.946136475,9.233184814,9.464904785
179,179,EIA06C,0.038619995,0.058013916,0.069320679,0.067749023,0.047561646,0.016738892,-0.014358521,-0.024627686,-0.061172485,-0.099151611,-0.120117188,-0.118865967,-0.113342285,0,-0.079681396,-0.049682617,-0.01020813,0.03427124,0.085266113,0.137710571,0.055297852,0.217025757,0.381759644,0.558151245,0.713851929,0.872909546,1.026367188,1.170394897,1.318115234,1.468505859,1.593566895,1.687225342,1.739135742,1.763153076,1.757125854,1.725692749,1.675964355,1.630203247,1.586456299,1.548736572,1.517440796,1.49319458,1.468093872,1.441543579,1.406784058,1.369827271,1.328994751,1.290527344,1.251342773,1.210998535,1.172531128,1.14125061,1.113449097,1.083251953,1.050979614,1.017089844,0.98046875,0.948242188,0.919067383,0.888473511,0.859420776,0.832244873,0.807800293,0.784484863,0.759292603,1.117782593,0.688201904,0.47618103,0.489624023,0.728607178,1.066040039,1.52835083,1.930633545,2.386001587,2.930480957,3.53237915,4.097915649,4.550506592,5.002075195,5.458129883,5.895935059,6.277801514,6.603118896,6.965255737,7.346160889,7.736557007,8.023773193,8.259109497
