station,station_name,day,doy,precip,precipmm,precip_estimated,Year,network
IA1541,CLARION,2017-12-15,349,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-16,350,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-17,351,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-18,352,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-19,353,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-20,354,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-21,355,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-22,356,0.05,1.3,True,2017,NWS_COOP
IA1541,CLARION,2017-12-23,357,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-24,358,0.09,2.3,True,2017,NWS_COOP
IA1541,CLARION,2017-12-25,359,0.0001,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-26,360,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-27,361,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-28,362,0.1,2.5,True,2017,NWS_COOP
IA1541,CLARION,2017-12-29,363,0.0,0.0,True,2017,NWS_COOP
IA1541,CLARION,2017-12-30,364,0.34,8.6,True,2017,NWS_COOP
IA1541,CLARION,2017-12-31,365,0.06,1.5,True,2017,NWS_COOP
