station,station_name,day,doy,precip,precipmm,precip_estimated,Year,network
IA4228,JEFFERSON,2016-02-07,38,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-08,39,0.04,1.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-09,40,0.02,0.5,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-10,41,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-11,42,0.02,0.5,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-12,43,0.05,1.3,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-13,44,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-14,45,0.1,2.5,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-15,46,0.0001,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-16,47,0.1,2.5,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-17,48,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-18,49,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-19,50,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-20,51,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-21,52,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-22,53,0.0001,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-23,54,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-24,55,0.0001,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-25,56,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-26,57,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-27,58,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-28,59,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-02-29,60,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-01,61,0.06,1.5,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-02,62,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-03,63,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-04,64,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-05,65,0.0001,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-06,66,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-07,67,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-08,68,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-09,69,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-10,70,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-11,71,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-12,72,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-13,73,0.32,8.1,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-14,74,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-15,75,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-16,76,0.04,1.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-17,77,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-18,78,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-19,79,0.01,0.3,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-20,80,0.03,0.8,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-21,81,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-22,82,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-23,83,0.03,0.8,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-24,84,0.59,15.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-25,85,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-26,86,0.02,0.5,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-27,87,0.15,3.8,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-28,88,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-29,89,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-30,90,0.07,1.8,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-03-31,91,0.24,6.1,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-04-01,92,0.39,9.9,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-04-02,93,0.0,0.0,True,2016,NWS_COOP
IA4228,JEFFERSON,2016-04-03,94,0.0,0.0,True,2016,NWS_COOP
