station,station_name,day,doy,precip,precipmm,precip_estimated,Year,network
IA1319,CEDAR-RAPIDS-1,2018-10-06,279,0.65,16.5,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-07,280,0.11,2.8,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-08,281,1.62,41.1,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-09,282,0.26,6.6,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-10,283,0.48,12.2,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-11,284,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-12,285,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-13,286,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-14,287,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-15,288,0.02,0.5,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-16,289,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-17,290,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-18,291,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-19,292,0.11,2.8,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-20,293,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-21,294,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-22,295,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-23,296,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-24,297,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-25,298,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-26,299,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-27,300,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-28,301,0.19,4.8,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-29,302,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-30,303,0.04,1.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-10-31,304,0.05,1.3,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-01,305,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-02,306,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-03,307,0.26,6.6,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-04,308,1.11,28.2,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-05,309,0.11,2.8,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-06,310,0.12,3.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-07,311,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-08,312,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-09,313,0.02,0.5,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-10,314,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-11,315,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-12,316,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-13,317,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-14,318,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-15,319,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-16,320,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-17,321,0.13,3.3,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-18,322,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-19,323,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-20,324,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-21,325,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-22,326,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-23,327,0.15,3.8,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-24,328,0.08,2.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-25,329,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-26,330,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-27,331,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-28,332,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-29,333,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-11-30,334,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-01,335,0.44,11.2,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-02,336,0.41,10.4,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-03,337,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-04,338,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-05,339,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-06,340,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-07,341,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-08,342,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-09,343,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-10,344,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-11,345,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-12,346,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-13,347,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-14,348,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-15,349,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-16,350,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-17,351,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-18,352,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-19,353,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-20,354,0.11,2.8,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-21,355,0.0001,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-22,356,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-23,357,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-24,358,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-25,359,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-26,360,0.09,2.3,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-27,361,0.87,22.1,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-28,362,0.07,1.8,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-29,363,0.01,0.3,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-30,364,0.0,0.0,True,2018,NWS_COOP
IA1319,CEDAR-RAPIDS-1,2018-12-31,365,0.39,9.9,True,2018,NWS_COOP
