station,station_name,day,doy,precip,precipmm,precip_estimated,Year,network
IA4228,JEFFERSON,2020-11-19,324,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-20,325,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-21,326,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-22,327,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-23,328,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-24,329,0.18,4.6,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-25,330,0.11,2.8,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-26,331,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-27,332,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-28,333,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-29,334,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-11-30,335,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-01,336,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-02,337,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-03,338,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-04,339,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-05,340,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-06,341,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-07,342,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-08,343,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-09,344,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-10,345,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-11,346,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-12,347,0.52,13.2,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-13,348,0.0001,0.0,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-14,349,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-15,350,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-16,351,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-17,352,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-18,353,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-19,354,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-20,355,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-21,356,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-22,357,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-23,358,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-24,359,0.07,1.8,False,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-25,360,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-26,361,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-27,362,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-28,363,0.01,0.3,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-29,364,0.0,0.0,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-30,365,0.39,9.9,True,2020,NWS_COOP
IA4228,JEFFERSON,2020-12-31,366,0.0,0.0,True,2020,NWS_COOP
